source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
Per_Myo_1_3_1	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_1_3_1	1	126	Per_Myo_1_3_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_1_3_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_1_3_1.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_NoCarrier_C4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	127	Exp_Saet_4_NoCarrier_C4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_NoCarrier_C4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_NoCarrier_C4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_WithCarrier_H6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	128	Exp_Saet_9_WithCarrier_H6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_WithCarrier_H6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_WithCarrier_H6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_NoCarrier_A9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	129	Exp_Saet_2_NoCarrier_A9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_NoCarrier_A9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_NoCarrier_A9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Myocardial_tissue_A2	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Myocardial_tissue_A2	1	130	Myocardial_tissue_A2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Myocardial_tissue_A2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Myocardial_tissue_A2.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_NoCarrier_G4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	131	Exp_Saet_8_NoCarrier_G4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_NoCarrier_G4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_NoCarrier_G4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_WithCarrier_C8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	132	Exp_Saet_4_WithCarrier_C8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_WithCarrier_C8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_WithCarrier_C8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_NoCarrier_E6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	133	Exp_Saet_6_NoCarrier_E6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_NoCarrier_E6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_NoCarrier_E6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Myocardial_tissue_A9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Myocardial_tissue_A9	1	134	Myocardial_tissue_A9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Myocardial_tissue_A9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Myocardial_tissue_A9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_WithCarrier_B5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	135	Exp_Saet_3_WithCarrier_B5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_WithCarrier_B5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_WithCarrier_B5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_NoCarrier_E5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	136	Exp_Saet_6_NoCarrier_E5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_NoCarrier_E5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_NoCarrier_E5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_2_2_3	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_2_2_3	1	137	Per_Myo_2_2_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_2_2_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_2_2_3.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Myocardial_tissue_A8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Myocardial_tissue_A8	1	138	Myocardial_tissue_A8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Myocardial_tissue_A8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Myocardial_tissue_A8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_NoCarrier_D10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	139	Exp_Saet_5_NoCarrier_D10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_NoCarrier_D10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_NoCarrier_D10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_NoCarrier_G6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	140	Exp_Saet_8_NoCarrier_G6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_NoCarrier_G6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_NoCarrier_G6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_NoCarrier_D7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	141	Exp_Saet_5_NoCarrier_D7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_NoCarrier_D7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_NoCarrier_D7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_NoCarrier_G10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	142	Exp_Saet_8_NoCarrier_G10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_NoCarrier_G10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_NoCarrier_G10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_3_1_3	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_3_1_3	1	143	Per_Myo_3_1_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_3_1_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_3_1_3.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_WithCarrier_A5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	144	Exp_Saet_2_WithCarrier_A5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_WithCarrier_A5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_WithCarrier_A5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_WithCarrier_E6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	145	Exp_Saet_6_WithCarrier_E6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_WithCarrier_E6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_WithCarrier_E6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	146	Exp_Saet_8_WithCarrier_G4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_WithCarrier_C9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	147	Exp_Saet_4_WithCarrier_C9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_WithCarrier_C9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_WithCarrier_C9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_NoCarrier_B9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	148	Exp_Saet_3_NoCarrier_B9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_NoCarrier_B9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_NoCarrier_B9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_WithCarrier_E9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	149	Exp_Saet_1_WithCarrier_E9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_WithCarrier_E9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_WithCarrier_E9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_35_05_3	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_35_05_3	1	150	Per_Myo_35_05_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_35_05_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_35_05_3.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_WithCarrier_A8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	151	Exp_Saet_2_WithCarrier_A8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_WithCarrier_A8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_WithCarrier_A8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_NoCarrier_E9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	152	Exp_Saet_6_NoCarrier_E9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_NoCarrier_E9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_NoCarrier_E9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_NoCarrier_A10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	153	Exp_Saet_2_NoCarrier_A10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_NoCarrier_A10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_NoCarrier_A10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_NoCarrier_H7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	154	Exp_Saet_9_NoCarrier_H7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_NoCarrier_H7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_NoCarrier_H7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_NoCarrier_D4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	155	Exp_Saet_5_NoCarrier_D4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_NoCarrier_D4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_NoCarrier_D4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
